age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T03:20:00+00:00,True,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-community-resolution,Community resolution
25-34,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-16T20:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T01:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-01T16:20:00+00:00,False,False,Asian,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T14:28:00+00:00,False,False,White,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-arrest,Arrest
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-08T15:30:00+00:00,False,False,White,Person search,,Stolen goods,51.499198,-0.103150,1682257,On or near Milcote Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-29T12:26:00+00:00,False,False,,Person search,,Controlled drugs,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T16:07:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-06T21:51:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-06T13:37:00+00:00,False,False,Black,Person search,,Offensive weapons,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T15:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T23:00:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T03:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-10T03:12:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T23:24:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-24T20:31:00+00:00,False,False,White,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T02:44:00+00:00,False,False,Black,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T03:54:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-03T12:36:00+00:00,False,False,Black,Person search,,Controlled drugs,51.523227,-0.110469,1681048,On or near Warner Street,bu-community-resolution,Community resolution
10-17,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T14:06:00+00:00,False,False,Black,Person search,,Stolen goods,51.505458,-0.100483,1682760,On or near Farnham Place,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-02T05:20:00+00:00,False,False,Asian,Person search,,Stolen goods,51.514856,-0.120068,1679619,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-27T00:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-16T17:25:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-15T15:40:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-04T02:49:00+00:00,False,False,White,Person search,,Offensive weapons,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-19T16:07:00+00:00,False,False,White,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-16T03:00:00+00:00,False,False,Asian,Person search,,Evidence of offences under the Act,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T19:49:00+00:00,False,False,White,Person search,,Stolen goods,51.514010,-0.124528,1678889,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T00:15:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-community-resolution,Community resolution
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-15T16:59:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-28T22:39:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-11T20:56:00+00:00,False,False,White,Person search,,Stolen goods,51.511856,-0.127570,1678534,On or near Great Newport Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T00:30:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T00:50:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-07T22:19:00+00:00,False,False,White,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Irish,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T11:49:00+00:00,False,False,White,Person search,,Offensive weapons,51.509909,-0.126298,1678560,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T15:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T12:05:00+00:00,False,False,White,Person search,,Offensive weapons,51.509909,-0.126298,1678560,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-22T16:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.511022,-0.119880,1679585,On or near Strand,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-10T17:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.502534,-0.105389,1682116,On or near Ufford Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-08T20:30:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.519427,-0.132074,1677850,On or near South Crescent,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T22:54:00+00:00,False,False,Black,Person search,,Stolen goods,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-community-resolution,Community resolution
over 34,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-14T15:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-community-resolution,Community resolution
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-12T01:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.499042,-0.111930,1680867,On or near Lambeth North,bu-arrest,Arrest
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-02-05T17:08:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T00:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-04T03:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T20:20:00+00:00,False,False,White,Person search,,Offensive weapons,51.500950,-0.112543,1680797,On or near Lower Marsh,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T19:50:00+00:00,False,False,White,Person search,,Stolen goods,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-15T15:23:00+00:00,False,False,Other,Person search,,Offensive weapons,51.500950,-0.112543,1680797,On or near Lower Marsh,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-21T05:22:00+00:00,False,False,Black,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-02T03:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-23T02:15:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Penalty Notice for Disorder,True,Mixed/Multiple ethnic groups - White and Black African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T15:14:00+00:00,False,False,White,Person search,,Controlled drugs,51.518043,-0.122651,1679235,On or near Further/Higher Educational Building,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-19T19:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.520463,-0.106345,1681898,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-27T12:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-15T15:00:00+00:00,False,False,White,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-27T01:50:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514246,-0.131436,1677792,On or near Nightclub,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-16T02:14:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507832,-0.123383,1679120,On or near Villiers Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-09T21:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
10-17,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-16T18:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
25-34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-13T03:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-04T03:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-arrest,Arrest
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-19T17:51:00+00:00,False,False,White,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T16:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-12T02:50:00+00:00,False,False,Asian,Person search,,Evidence of offences under the Act,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-07T11:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.507832,-0.123383,1679120,On or near Villiers Street,bu-penalty-notice,Penalty Notice for Disorder
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-24T20:45:00+00:00,False,False,Other,Person search,,Stolen goods,51.513970,-0.134387,1677442,On or near Wardour Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T20:00:00+00:00,False,False,Black,Person search,,Stolen goods,51.514010,-0.124528,1678889,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-29T19:55:00+00:00,False,False,White,Person search,,Offensive weapons,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-14T19:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.503345,-0.101790,1682736,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T16:45:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.498908,-0.132712,1677674,On or near Dacre Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-26T19:39:00+00:00,False,False,Asian,Person search,,Stolen goods,51.506736,-0.126800,1678642,On or near Craig'S Court,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-24T16:58:00+00:00,False,False,White,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-16T22:12:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Misuse of Drugs Act 1971 (section 23),False,2024-02-28T23:50:00+00:00,False,False,,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T00:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.512789,-0.135372,1677293,On or near Ingestre Place,bu-arrest,Arrest
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-13T18:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-community-resolution,Community resolution
,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T23:00:00+00:00,False,False,Asian,Person search,,Evidence of offences under the Act,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T23:40:00+00:00,False,False,Other,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,Arrest,True,,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-13T18:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.511111,-0.123710,1679082,On or near Henrietta Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T23:22:00+00:00,False,False,White,Person search,,Stolen goods,51.511584,-0.128000,1678433,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-06T21:58:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Irish,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-21T16:43:00+00:00,False,False,White,Person search,,Controlled drugs,51.510393,-0.123264,1679128,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-25T10:35:00+00:00,False,False,White,Person search,,Stolen goods,51.500696,-0.136053,1677128,On or near Birdcage Walk,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-26T15:45:00+00:00,True,False,Other,Person search,,Controlled drugs,51.502663,-0.113423,1680404,On or near London Waterloo,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-29T21:30:00+00:00,False,False,White,Person search,,Stolen goods,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-22T01:45:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513970,-0.134387,1677442,On or near Wardour Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T00:11:00+00:00,False,False,White,Person search,,Stolen goods,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-05T15:02:00+00:00,False,False,White,Person search,,Controlled drugs,51.504010,-0.115515,1680108,On or near Waterloo,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-17T00:55:00+00:00,False,False,Other,Person search,,Offensive weapons,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T23:15:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-14T16:25:00+00:00,False,False,Other,Person search,,Controlled drugs,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T13:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.498772,-0.104666,1682212,On or near A3202,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-11T21:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-23T02:39:00+00:00,False,False,White,Person search,,Stolen goods,51.508087,-0.124122,1678961,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-05T23:49:00+00:00,False,False,White,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-14T15:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-11T01:15:00+00:00,False,False,White,Person search,,Offensive weapons,51.513970,-0.134387,1677442,On or near Wardour Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-06T10:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-28T03:04:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-23T22:59:00+00:00,False,False,Other,Person search,,Controlled drugs,51.499692,-0.114266,1680405,On or near Westminster Bridge Road,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-02-02T23:05:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-02-03T22:22:00+00:00,False,False,White,Person search,,Stolen goods,51.514777,-0.121859,1679368,On or near Great Queen Street,bu-no-further-action,A no further action disposal
