age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
25-34,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-31T08:13:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T17:15:00+00:00,False,False,White,Person search,,Stolen goods,51.510272,-0.129192,1678129,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-18T22:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-14T02:58:00+00:00,False,False,White,Person search,,Controlled drugs,51.511108,-0.127486,1678575,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T15:17:00+00:00,False,False,White,Person search,,Stolen goods,51.521779,-0.113830,1680593,On or near Supermarket,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T23:20:00+00:00,True,False,,Person search,,Offensive weapons,51.515703,-0.117900,1679917,On or near Lincoln'S Inn Fields,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T02:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.514523,-0.129580,1678276,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - Irish,Female,Misuse of Drugs Act 1971 (section 23),False,2024-07-17T22:26:00+00:00,False,False,White,Person search,,Controlled drugs,51.510953,-0.133012,1677692,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T11:00:00+00:00,True,False,White,Person search,,Stolen goods,51.499401,-0.129234,1678232,On or near The Sanctuary,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-12T23:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513052,-0.132681,1677758,On or near Bourchier Street,bu-arrest,Arrest
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T23:49:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T22:39:00+00:00,False,False,Black,Person search,,Stolen goods,51.512780,-0.134234,1677484,On or near Peter Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T03:47:00+00:00,False,False,White,Person search,,Controlled drugs,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-12T20:38:00+00:00,False,False,Black,Person search,,Controlled drugs,51.502440,-0.099009,1683090,On or near Sawyer Street,bu-arrest,Arrest
25-34,Community resolution,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-28T15:00:00+00:00,False,False,White,Person search,,Offensive weapons,51.500179,-0.114967,1680309,On or near Westminster Bridge Road,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T22:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.514286,-0.132818,1677663,On or near Chapone Place,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T22:57:00+00:00,False,False,White,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T03:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-arrest,Arrest
,Community resolution,False,,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T02:30:00+00:00,False,False,,Vehicle search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-community-resolution,Community resolution
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-14T02:28:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T23:30:00+00:00,False,False,Other,Person search,,Evidence of offences under the Act,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T05:32:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.513064,-0.129438,1678198,On or near Shaftesbury Avenue,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-19T18:15:00+00:00,False,False,White,Person search,,Stolen goods,51.512379,-0.129379,1678274,On or near Parking Area,bu-community-resolution,Community resolution
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-26T21:47:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T00:24:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.510942,-0.131196,1677925,On or near Leicester Street,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T14:51:00+00:00,False,False,Black,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-penalty-notice,Penalty Notice for Disorder
18-24,Arrest,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T22:53:00+00:00,False,False,,Person search,,Controlled drugs,51.512117,-0.127574,1678502,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-12T23:45:00+00:00,True,False,Black,Person search,,Controlled drugs,51.513019,-0.130592,1678021,On or near Romilly Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Bangladeshi,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-18T13:10:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.515307,-0.119012,1679790,On or near Kingsway,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-22T04:44:00+00:00,False,False,Black,Person search,,Offensive weapons,51.517319,-0.127274,1678533,On or near Streatham Street,bu-arrest,Arrest
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-17T11:20:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-community-resolution,Community resolution
25-34,Penalty Notice for Disorder,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-04T16:58:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511574,-0.126271,1678643,On or near Garrick Street,bu-penalty-notice,Penalty Notice for Disorder
25-34,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-12T16:09:00+00:00,False,False,Other,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-arrest,Arrest
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T02:22:00+00:00,False,False,White,Person search,,Offensive weapons,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T23:11:00+00:00,False,False,Other,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T22:35:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511584,-0.128000,1678433,On or near Leicester Square,bu-community-resolution,Community resolution
10-17,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T00:26:00+00:00,False,False,Black,Person search,,Stolen goods,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-arrest,Arrest
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-20T16:11:00+00:00,False,False,White,Person search,,Controlled drugs,51.509044,-0.123247,1679072,On or near John Adam Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-07-19T14:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.507477,-0.109679,1681056,On or near Upper Ground,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T01:39:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T18:39:00+00:00,False,False,Other,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T18:48:00+00:00,False,False,White,Person search,,Controlled drugs,51.511860,-0.137975,1676890,On or near Upper John Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T02:36:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.514246,-0.131436,1677792,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-08T00:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511583,-0.133287,1677675,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-13T02:23:00+00:00,False,False,Other,Person search,,Evidence of offences under the Act,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-02T02:46:00+00:00,False,False,White,Person search,,Stolen goods,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-21T05:30:00+00:00,False,False,White,Person search,,Offensive weapons,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T11:38:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-27T02:27:00+00:00,False,False,Other,Person search,,Controlled drugs,51.513715,-0.120101,1679596,On or near Drury Lane,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-08T11:15:00+00:00,False,False,White,Person search,,Stolen goods,51.501151,-0.127908,1678482,On or near Great George Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-10T11:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T01:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.131925,1677815,On or near Dansey Place,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-06T02:45:00+00:00,False,False,White,Person search,,Stolen goods,51.512764,-0.134892,1677421,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-13T02:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-12T23:00:00+00:00,False,False,White,Person search,,Stolen goods,51.510942,-0.131196,1677925,On or near Leicester Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-11T18:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-16T16:58:00+00:00,False,False,Black,Person search,,Offensive weapons,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Asian/Asian British - Chinese,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-05T22:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-27T22:18:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-27T18:15:00+00:00,False,False,White,Person search,,Offensive weapons,51.507182,-0.124332,1678986,On or near Craven Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T21:56:00+00:00,False,False,Black,Person search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-08T00:41:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T11:48:00+00:00,False,False,,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-17T10:25:00+00:00,False,False,White,Person search,,Controlled drugs,51.520844,-0.125040,1678802,On or near Bedford Place,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T02:06:00+00:00,False,False,Other,Person search,,Stolen goods,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-01T15:48:00+00:00,False,,White,Person search,,Offensive weapons,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-03T07:50:00+00:00,False,,Black,Person search,,Offensive weapons,51.503059,-0.113754,2346467,Waterloo (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Asian,,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T12:42:00+00:00,False,,Asian,Person search,,Controlled drugs,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T12:40:00+00:00,False,,White,Person search,,Controlled drugs,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,Misuse of Drugs Act 1971 (section 23),True,2024-07-06T14:02:00+00:00,False,,White,Person search,,Controlled drugs,51.504028,-0.109390,2348318,Waterloo (East) (Station),bu-community-resolution,Community resolution
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T17:30:00+00:00,False,,White,Person search,,Controlled drugs,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-06T17:51:00+00:00,False,,White,Person search,,Controlled drugs,51.503059,-0.113754,2346467,Waterloo (Lu Station),bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),True,2024-07-06T20:22:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-community-resolution,Community resolution
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T13:00:00+00:00,False,,White,Person search,,Anything to threaten or harm anyone,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T12:00:00+00:00,False,,Black,Person search,,Anything to threaten or harm anyone,51.518495,-0.111596,2343164,Chancery Lane (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T13:30:00+00:00,False,,Black,Person search,,Offensive weapons,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T12:50:00+00:00,False,,Black,Person search,,Stolen goods,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T13:20:00+00:00,False,,Asian,Person search,,Stolen goods,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),True,2024-07-07T14:45:00+00:00,False,,White,Person search,,Stolen goods,51.508484,-0.125879,2347824,Colchester (Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-07T13:35:00+00:00,False,,Black,Person search,,Offensive weapons,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-07T13:00:00+00:00,False,,Black,Person search,,Controlled drugs,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),True,2024-07-08T15:30:00+00:00,False,,White,Person search,,Fireworks,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),True,2024-07-11T16:49:00+00:00,False,,,Person search,,Controlled drugs,51.501359,-0.124657,2345476,Westminster (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - Any other White background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-17T16:27:00+00:00,False,,White,Person search,,Stolen goods,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-20T20:45:00+00:00,False,,Other,Person search,,Anything to threaten or harm anyone,51.520294,-0.104753,2343600,Farringdon (Station),bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-25T15:04:00+00:00,False,,White,Person search,,Stolen goods,51.516391,-0.130498,2345284,Tottenham Court Road (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),True,2024-07-27T12:24:00+00:00,False,,White,Person search,,Articles for use in criminal damage,51.503058,-0.113754,2348233,Waterloo  (London) (Station),bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-26T17:48:00+00:00,False,,,Person search,,Anything to threaten or harm anyone,51.511771,-0.103737,2342918,Blackfriars (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T15:59:00+00:00,False,,Asian,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T16:06:00+00:00,True,,Black,Person search,,Anything to threaten or harm anyone,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T17:06:00+00:00,False,,Asian,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T17:11:00+00:00,False,,Black,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T16:39:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T17:35:00+00:00,False,,Black,Person search,,Offensive weapons,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T18:35:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),True,2024-07-29T19:57:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
10-17,Summons / charged by post,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),True,2024-07-29T16:15:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-summons,Summons / charged by post
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),True,2024-07-29T20:01:00+00:00,False,,White,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,Misuse of Drugs Act 1971 (section 23),True,2024-07-29T17:00:00+00:00,False,,Black,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-07-29T20:33:00+00:00,False,,White,Person search,,Stolen goods,51.503059,-0.113754,2346467,Waterloo (Lu Station),bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,,Misuse of Drugs Act 1971 (section 23),False,2024-07-29T15:25:00+00:00,False,,Black,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Misuse of Drugs Act 1971 (section 23),True,2024-07-29T16:30:00+00:00,False,,Black,Person search,,Controlled drugs,51.511627,-0.127696,2344194,Leicester Square (Lu Station),bu-no-further-action,A no further action disposal
