age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
18-24,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T00:11:00+00:00,False,False,White,Person search,,Controlled drugs,51.514519,-0.128758,1678284,On or near Stacey Street,bu-community-resolution,Community resolution
25-34,Arrest,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-19T16:40:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509251,-0.133398,1677545,On or near St James'S Market,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T22:33:00+00:00,False,False,Black,Person search,,Stolen goods,51.512513,-0.133841,1677559,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-27T17:55:00+00:00,False,False,Other,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
over 34,Caution (simple or conditional),True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-31T01:22:00+00:00,False,False,White,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-caution,Caution (simple or conditional)
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T23:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-07T16:40:00+00:00,False,False,White,Person search,,Controlled drugs,51.513090,-0.135043,1677384,On or near Hopkins Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-21T23:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516329,-0.127791,1678500,On or near Bucknall Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T08:20:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512339,-0.133618,1677616,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T00:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-30T02:49:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T23:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514492,-0.131037,1677987,On or near Nightclub,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T01:16:00+00:00,False,False,White,Person search,,Controlled drugs,51.509962,-0.137952,1676943,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-12T23:50:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-24T00:53:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T02:37:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T01:31:00+00:00,False,False,Other,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T03:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T01:19:00+00:00,False,False,White,Person search,,Stolen goods,51.514279,-0.131247,1678009,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T14:00:00+00:00,False,False,White,Person search,,Stolen goods,51.512247,-0.130120,1678100,On or near Gerrard Place,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-28T21:57:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
25-34,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T00:01:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-community-resolution,Community resolution
18-24,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-30T01:11:00+00:00,False,False,Other,Person search,,Controlled drugs,51.516178,-0.131904,1677833,On or near Further/Higher Educational Building,bu-caution,Caution (simple or conditional)
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T15:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-21T00:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T02:00:00+00:00,False,False,White,Person search,,Stolen goods,51.506553,-0.104775,1682080,On or near Shopping Area,bu-no-further-action,A no further action disposal
over 34,Penalty Notice for Disorder,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-07T17:18:00+00:00,False,False,White,Person search,,Controlled drugs,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-penalty-notice,Penalty Notice for Disorder
18-24,Arrest,True,White - Any other White background,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-08T00:48:00+00:00,False,False,,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-arrest,Arrest
18-24,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T04:05:00+00:00,True,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-penalty-notice,Penalty Notice for Disorder
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T01:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-21T23:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-arrest,Arrest
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-30T02:50:00+00:00,False,False,White,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T23:05:00+00:00,False,False,White,Person search,,Stolen goods,51.506632,-0.127640,1678507,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,Penalty Notice for Disorder,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-19T00:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-penalty-notice,Penalty Notice for Disorder
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-29T03:31:00+00:00,False,False,,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T17:20:00+00:00,False,False,,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T00:12:00+00:00,False,False,White,Person search,,Controlled drugs,51.509962,-0.137952,1676943,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T11:17:00+00:00,False,False,White,Person search,,Controlled drugs,51.517996,-0.135361,1677371,On or near Newman Passage,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-30T04:32:00+00:00,False,False,Black,Person search,,Stolen goods,51.509491,-0.125924,1678539,On or near William Iv Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-04T00:00:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-09T23:00:00+00:00,False,False,White,Person search,,Offensive weapons,51.504824,-0.115222,1680380,On or near Concert Hall Approach,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Asian,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-25T18:12:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T22:10:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T01:45:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-07T04:58:00+00:00,False,False,White,Person search,,Stolen goods,51.512994,-0.129023,1678281,On or near Charing Cross Road,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T15:55:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-25T00:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-10T05:04:00+00:00,False,False,Other,Person search,,Stolen goods,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-06T12:09:00+00:00,False,False,White,Person search,,Controlled drugs,51.512449,-0.115772,1680063,On or near Surrey Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-19T08:20:00+00:00,False,False,Black,Person search,,Stolen goods,51.523026,-0.124316,1678972,On or near Russell Square,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-02T21:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514341,-0.135136,1677329,On or near Wardour Mews,bu-arrest,Arrest
25-34,Community resolution,True,Mixed/Multiple ethnic groups - White and Black Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T15:50:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513494,-0.137289,1677083,On or near Dufour'S Place,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-06T20:43:00+00:00,False,False,White,Person search,,Stolen goods,51.512300,-0.128388,1678389,On or near Theatre/Concert Hall,bu-arrest,Arrest
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T00:47:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511997,-0.131355,1677958,On or near Macclesfield Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T02:10:00+00:00,False,False,White,Person search,,Controlled drugs,51.513601,-0.131534,1677939,On or near Frith Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-16T01:54:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-16T01:54:00+00:00,False,False,Black,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-10T20:26:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507394,-0.128042,1678399,On or near Charing Cross,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T17:19:00+00:00,False,False,Black,Person search,,Offensive weapons,51.498772,-0.104666,1682212,On or near A3202,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-31T02:20:00+00:00,False,False,Black,Person search,,Offensive weapons,51.512855,-0.124820,1678860,On or near B402,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T16:28:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512789,-0.135372,1677293,On or near Ingestre Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-14T22:00:00+00:00,False,False,White,Person search,,Offensive weapons,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-10T01:41:00+00:00,False,False,Other,Person search,,Stolen goods,51.507832,-0.123383,1679120,On or near Villiers Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T16:40:00+00:00,False,False,Black,Person search,,Controlled drugs,51.517996,-0.135361,1677371,On or near Newman Passage,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-19T18:39:00+00:00,False,False,White,Person search,,Controlled drugs,51.523267,-0.124162,1679022,On or near Bernard Street,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-10T15:27:00+00:00,False,False,White,Person search,,Offensive weapons,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Any other ethnic group,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-16T23:30:00+00:00,False,False,Other,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T21:03:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-20T15:02:00+00:00,False,False,Black,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
18-24,Caution (simple or conditional),True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T03:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.506814,-0.138469,1676741,On or near Ryder Street,bu-caution,Caution (simple or conditional)
25-34,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T13:05:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
18-24,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-04T10:10:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-20T15:50:00+00:00,False,False,White,Person search,,Controlled drugs,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T02:22:00+00:00,False,False,Black,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-community-resolution,Community resolution
10-17,Community resolution,True,Mixed/Multiple ethnic groups - White and Black African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-22T23:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510942,-0.131196,1677925,On or near Leicester Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-10T15:08:00+00:00,False,False,White,Person search,,Stolen goods,51.500978,-0.125524,1678704,On or near Bridge Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-23T00:01:00+00:00,False,False,Asian,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T12:20:00+00:00,False,False,White,Person search,,Stolen goods,51.504925,-0.124886,1678852,On or near Horse Guards Avenue,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Firearms Act 1968 (section 47),False,2024-03-19T21:57:00+00:00,False,False,White,Person search,,Firearms,51.518567,-0.132282,1677789,On or near B506,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-27T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-15T02:56:00+00:00,False,False,Black,Person search,,Stolen goods,51.511612,-0.135435,1677292,On or near Brewer Street,bu-no-further-action,A no further action disposal
25-34,Caution (simple or conditional),True,Asian/Asian British - Bangladeshi,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-29T02:29:00+00:00,False,False,Asian,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-24T22:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Irish,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-24T00:35:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-18T11:45:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-18T11:50:00+00:00,False,False,White,Person search,,Stolen goods,51.500696,-0.136053,1677128,On or near Birdcage Walk,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-30T04:45:00+00:00,False,False,White,Person search,,Stolen goods,51.507096,-0.122909,1678963,On or near Embankment Place,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T01:50:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Any other White background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-12T01:48:00+00:00,False,False,White,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T03:36:00+00:00,False,False,White,Person search,,Controlled drugs,51.506814,-0.138469,1676741,On or near Ryder Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Misuse of Drugs Act 1971 (section 23),False,2024-03-29T17:21:00+00:00,False,False,White,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-23T01:32:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-03T02:40:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.513804,-0.130733,1678045,On or near Greek Street,bu-arrest,Arrest
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-05T12:40:00+00:00,False,False,White,Person search,,Stolen goods,51.511860,-0.137975,1676890,On or near Upper John Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-15T21:03:00+00:00,False,False,White,Person search,,Controlled drugs,51.509514,-0.131269,1677949,On or near Parking Area,bu-no-further-action,A no further action disposal
,Arrest,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-03-19T01:31:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-arrest,Arrest
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-21T16:51:00+00:00,False,False,White,Person search,,Stolen goods,51.513940,-0.132500,1677796,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-10T12:53:00+00:00,False,False,Black,Person search,,Offensive weapons,51.507096,-0.122909,1678963,On or near Embankment Place,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-31T04:14:00+00:00,False,False,Other,Person search,,Stolen goods,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-25T16:54:00+00:00,False,False,White,Person search,,Articles for use in criminal damage,51.507394,-0.128042,1678399,On or near Charing Cross,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-08T11:15:00+00:00,False,False,White,Person search,,Controlled drugs,51.517996,-0.135361,1677371,On or near Newman Passage,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-03-09T00:01:00+00:00,False,False,White,Person search,,Controlled drugs,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-03-22T17:35:00+00:00,False,False,White,Person search,,Stolen goods,51.510520,-0.137439,1677019,On or near Glasshouse Street,bu-no-further-action,A no further action disposal
