age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
over 34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-02T03:08:00+00:00,,False,White,Person search,,Offensive weapons,51.510345,-0.122502,1679211,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-02T01:46:00+00:00,,False,Other,Person search,,Stolen goods,51.517287,-0.130403,1678024,On or near Parking Area,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T14:30:00+00:00,,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T16:01:00+00:00,,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,Summons / charged by post,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T14:30:00+00:00,,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-summons,Summons / charged by post
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T21:45:00+00:00,,False,White,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T21:45:00+00:00,,False,Other,Person search,,Controlled drugs,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T21:50:00+00:00,,False,White,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-03T04:10:00+00:00,,False,Black,Person search,,Stolen goods,51.509158,-0.134930,1677370,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-03T10:42:00+00:00,,False,Asian,Person search,,Controlled drugs,51.514799,-0.135045,1677315,On or near Sheraton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T16:19:00+00:00,,False,Other,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),,2024-01-03T15:28:00+00:00,,False,White,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - Irish,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-03T14:10:00+00:00,,False,White,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T02:06:00+00:00,,False,Black,Person search,,Stolen goods,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T01:47:00+00:00,,False,White,Person search,,Offensive weapons,51.510952,-0.134064,1677471,On or near Great Windmill Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-03T23:51:00+00:00,,False,White,Person and Vehicle search,,Evidence of offences under the Act,51.511200,-0.133288,1677628,On or near Nightclub,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-03T23:50:00+00:00,,False,White,Person and Vehicle search,,Stolen goods,51.511200,-0.133288,1677628,On or near Nightclub,bu-no-further-action,A no further action disposal
10-17,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-03T23:45:00+00:00,,False,Black,Person search,,Stolen goods,51.511534,-0.130495,1678076,On or near Lisle Street,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-01T00:28:00+00:00,,False,Black,Person search,,Stolen goods,51.512590,-0.112811,1680673,On or near Essex Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T03:22:00+00:00,,False,Black,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T03:21:00+00:00,,False,Black,Person search,,Stolen goods,51.516295,-0.129487,1678131,On or near Conference/Exhibition Centre,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-01T00:53:00+00:00,,False,Other,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-04T11:30:00+00:00,,False,Asian,Person search,,Controlled drugs,51.507970,-0.133162,1677656,On or near Charles Ii Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-02T19:53:00+00:00,,False,Black,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-04T22:53:00+00:00,,False,Other,Person search,,Controlled drugs,51.510623,-0.126987,1678627,On or near St Martin'S Lane,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-04T23:42:00+00:00,,False,Black,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-04T23:25:00+00:00,,False,Black,Person search,,Controlled drugs,51.509458,-0.132280,1677786,On or near Nightclub,bu-community-resolution,Community resolution
25-34,Community resolution,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-05T02:36:00+00:00,,False,White,Person search,,Stolen goods,51.510345,-0.122502,1679211,On or near Theatre/Concert Hall,bu-community-resolution,Community resolution
18-24,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T00:35:00+00:00,,False,Black,Person and Vehicle search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-community-resolution,Community resolution
over 34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T23:55:00+00:00,,False,White,Person search,,Stolen goods,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-04T23:50:00+00:00,,False,White,Person search,,Stolen goods,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-arrest,Arrest
over 34,Arrest,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-05T12:20:00+00:00,,False,White,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-arrest,Arrest
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T00:50:00+00:00,,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-arrest,Arrest
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T17:18:00+00:00,,False,White,Person search,,Controlled drugs,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T01:24:00+00:00,,False,Asian,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T22:25:00+00:00,,False,Black,Person search,,Controlled drugs,51.509947,-0.131367,1677944,On or near Sports/Recreation Area,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T22:12:00+00:00,,False,Black,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-community-resolution,Community resolution
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T02:39:00+00:00,,False,Black,Person search,,Controlled drugs,51.509807,-0.131055,1678020,On or near Whitcomb Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Female,Misuse of Drugs Act 1971 (section 23),,2024-01-06T02:08:00+00:00,,False,Black,Person search,,Controlled drugs,51.511612,-0.135435,1677292,On or near Brewer Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T02:50:00+00:00,,False,Black,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T23:00:00+00:00,,False,Asian,Person search,,Controlled drugs,51.515939,-0.132693,1677739,On or near Soho Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-05T23:30:00+00:00,,False,White,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Asian/Asian British - Chinese,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-19T22:28:00+00:00,,False,Black,Person search,,Controlled drugs,51.508964,-0.122761,1679195,On or near Lower Robert Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-06T02:20:00+00:00,,False,Black,Person search,,Stolen goods,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Asian/Asian British - Pakistani,Male,Police and Criminal Evidence Act 1984 (section 1),,2024-01-05T21:45:00+00:00,,False,Asian,Person search,,Offensive weapons,51.514141,-0.132694,1677770,On or near Royalty Mews,bu-arrest,Arrest
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),,2024-01-06T00:02:00+00:00,,False,Black,Person search,,Controlled drugs,51.512416,-0.133384,1677661,On or near Nightclub,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),,2024-01-04T21:30:00+00:00,,False,White,Person search,,Controlled drugs,51.514361,-0.136908,1677094,On or near Poland Street,bu-no-further-action,A no further action disposal
