age_range,outcome,involved_person,self_defined_ethnicity,gender,legislation,outcome_linked_to_object_of_search,datetime,removal_of_more_than_outer_clothing,operation,officer_defined_ethnicity,type,operation_name,object_of_search,latitude,longitude,street_id,street_name,outcome_id,outcome_name
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T18:24:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T21:36:00+00:00,False,False,White,Person search,,Stolen goods,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-20T10:30:00+00:00,False,False,Black,Person search,,Stolen goods,51.512495,-0.138915,1676635,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-22T00:49:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510910,-0.128604,1678401,On or near Bear Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-08T17:05:00+00:00,False,False,White,Person search,,Stolen goods,51.506136,-0.115773,1680093,On or near Parking Area,bu-no-further-action,A no further action disposal
,A no further action disposal,False,,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-05T12:57:00+00:00,False,False,,Vehicle search,,Controlled drugs,51.495900,-0.113919,1680619,On or near A3203,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T02:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-06T06:55:00+00:00,False,False,Black,Person search,,Stolen goods,51.500811,-0.103371,1682427,On or near Webber Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T21:54:00+00:00,False,False,,Person search,,Stolen goods,51.512980,-0.128130,1678436,On or near West Street,bu-arrest,Arrest
25-34,Community resolution,True,Other ethnic group - Any other ethnic group,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T21:50:00+00:00,False,False,Other,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
25-34,Community resolution,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T04:58:00+00:00,False,False,Black,Person search,,Stolen goods,51.512482,-0.134160,1677437,On or near Nightclub,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T03:47:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512725,-0.134121,1677537,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-03T21:06:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T13:50:00+00:00,False,False,Black,Person search,,Offensive weapons,51.499488,-0.118410,1679222,On or near Hospital,bu-arrest,Arrest
25-34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-27T14:50:00+00:00,False,False,White,Person search,,Offensive weapons,51.509786,-0.124658,1678937,On or near Police Station,bu-no-further-action,A no further action disposal
over 34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Female,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-27T01:47:00+00:00,False,False,Black,Person search,,Stolen goods,51.507725,-0.125708,1678750,On or near Corner House Street,bu-arrest,Arrest
18-24,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T19:13:00+00:00,False,False,White,Person search,,Controlled drugs,51.520709,-0.104346,1682044,On or near Benjamin Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-28T17:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.502340,-0.103379,1682123,On or near Surrey Row,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T23:04:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516275,-0.126121,1678661,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-05T17:00:00+00:00,False,False,White,Person search,,Stolen goods,51.504643,-0.117434,1679971,On or near Parking Area,bu-no-further-action,A no further action disposal
over 34,Caution (simple or conditional),True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-19T04:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.513498,-0.130169,1678146,On or near Moor Street,bu-caution,Caution (simple or conditional)
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T22:04:00+00:00,False,False,Other,Person search,,Stolen goods,51.514492,-0.131037,1677987,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T20:10:00+00:00,True,False,Black,Person search,,Controlled drugs,51.514970,-0.127169,1678558,On or near Shaftesbury Avenue,bu-arrest,Arrest
18-24,Community resolution,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-08T03:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509044,-0.123247,1679072,On or near John Adam Street,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T23:39:00+00:00,False,False,White,Person search,,Evidence of offences under the Act,51.503699,-0.104577,1682121,On or near Blackfriars Road,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T00:30:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T13:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.519427,-0.132074,1677850,On or near South Crescent,bu-arrest,Arrest
10-17,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-06T23:50:00+00:00,True,False,Asian,Person search,,Controlled drugs,51.510623,-0.126987,1678627,On or near St Martin'S Lane,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-16T21:35:00+00:00,False,False,Asian,Person search,,Controlled drugs,51.509759,-0.128782,1678367,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T22:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T22:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.514445,-0.125259,1678875,On or near Nottingham Court,bu-arrest,Arrest
18-24,A no further action disposal,True,Asian/Asian British - Any other Asian background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T00:45:00+00:00,False,False,Other,Person search,,Stolen goods,51.514012,-0.131078,1677997,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T22:53:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T10:50:00+00:00,False,False,White,Person search,,Stolen goods,51.503587,-0.105417,1682040,On or near The Cut,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T04:20:00+00:00,False,False,White,Person search,,Stolen goods,51.507725,-0.125708,1678750,On or near Corner House Street,bu-no-further-action,A no further action disposal
10-17,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:31:00+00:00,False,False,Other,Person search,,Stolen goods,51.512811,-0.133325,1677641,On or near Theatre/Concert Hall,bu-arrest,Arrest
18-24,Community resolution,True,Asian/Asian British - Pakistani,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T22:00:00+00:00,False,False,White,Person search,,Controlled drugs,51.514971,-0.133438,1677609,On or near Carlisle Street,bu-community-resolution,Community resolution
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T03:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-31T03:35:00+00:00,False,False,Black,Person search,,Stolen goods,51.510295,-0.132318,1677826,On or near Coventry Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T02:16:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516037,-0.128682,1678369,On or near Earnshaw Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-28T17:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.502340,-0.103379,1682123,On or near Surrey Row,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-08T09:22:00+00:00,False,False,Black,Person search,,Stolen goods,51.516166,-0.137324,1677012,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-26T03:58:00+00:00,False,False,Black,Person search,,Controlled drugs,51.516820,-0.127583,1678501,On or near Dyott Street,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-07T16:19:00+00:00,False,False,White,Person search,,Stolen goods,51.507427,-0.096021,1683651,On or near Bear Gardens,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T01:22:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.132459,1677744,On or near A401,bu-arrest,Arrest
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-01T22:10:00+00:00,False,False,Other,Person search,,Stolen goods,51.503587,-0.105417,1682040,On or near The Cut,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-18T22:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
over 34,Arrest,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-01T14:20:00+00:00,False,False,,Person search,,Controlled drugs,51.515598,-0.127633,1678536,On or near St Giles High Street,bu-arrest,Arrest
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T02:30:00+00:00,False,False,Asian,Person search,,Stolen goods,51.513341,-0.132756,1677704,On or near Meard Street,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:00:00+00:00,False,False,,Person search,,Stolen goods,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T12:19:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512789,-0.135372,1677293,On or near Ingestre Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T01:50:00+00:00,False,False,Black,Person search,,Stolen goods,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-15T14:13:00+00:00,False,False,Black,Person search,,Controlled drugs,51.499749,-0.101643,1682744,On or near King James Street,bu-arrest,Arrest
18-24,Arrest,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T22:31:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509404,-0.131706,1677825,On or near Theatre/Concert Hall,bu-arrest,Arrest
under 10,A no further action disposal,True,Other ethnic group - Not stated,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T16:00:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.496067,-0.111981,1680851,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T03:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512482,-0.134160,1677437,On or near Nightclub,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-02T19:47:00+00:00,False,False,White,Person search,,Stolen goods,51.508911,-0.140877,1676459,On or near Old Bond Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T01:01:00+00:00,False,False,Black,Person search,,Stolen goods,51.513986,-0.134833,1677410,On or near Duck Lane,bu-no-further-action,A no further action disposal
18-24,Penalty Notice for Disorder,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-25T21:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.509396,-0.130626,1678091,On or near Orange Street,bu-penalty-notice,Penalty Notice for Disorder
over 34,A no further action disposal,True,Other ethnic group - Any other ethnic group,Other,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-25T22:45:00+00:00,False,False,Asian,Person search,,Offensive weapons,51.511534,-0.130495,1678076,On or near Lisle Street,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T23:31:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,White - Any other White background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-16T20:18:00+00:00,False,False,Other,Person search,,Stolen goods,51.510520,-0.137439,1677019,On or near Glasshouse Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Caribbean,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-30T21:20:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511783,-0.129778,1678199,On or near Nightclub,bu-arrest,Arrest
25-34,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-14T03:06:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.509786,-0.124658,1678937,On or near Police Station,bu-arrest,Arrest
over 34,A no further action disposal,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T01:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.516785,-0.126532,1678562,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T00:45:00+00:00,False,False,Black,Person search,,Stolen goods,51.512416,-0.133384,1677661,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T16:58:00+00:00,False,False,White,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-05T03:42:00+00:00,False,False,Black,Person search,,Offensive weapons,51.513701,-0.127091,1678506,On or near Earlham Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-19T02:25:00+00:00,False,False,Black,Person search,,Stolen goods,51.511790,-0.132459,1677744,On or near A401,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-10T21:00:00+00:00,False,False,Other,Person search,,Stolen goods,51.513200,-0.131248,1677992,On or near Old Compton Street,bu-arrest,Arrest
18-24,Community resolution,True,Other ethnic group - Not stated,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T21:00:00+00:00,False,False,,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-community-resolution,Community resolution
10-17,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-19T01:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.511790,-0.131925,1677815,On or near Dansey Place,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T02:53:00+00:00,False,False,Other,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T00:10:00+00:00,False,False,Black,Person search,,Stolen goods,51.513911,-0.133539,1677518,On or near Richmond Mews,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - African,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-26T00:06:00+00:00,False,False,Black,Person search,,Controlled drugs,51.515004,-0.125352,1678816,On or near B401,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Asian/Asian British - Indian,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-06T12:10:00+00:00,False,False,Asian,Person search,,Stolen goods,51.510152,-0.132382,1677738,On or near Theatre/Concert Hall,bu-no-further-action,A no further action disposal
over 34,Arrest,True,White - Any other White background,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T16:30:00+00:00,False,False,White,Person search,,Controlled drugs,51.517482,-0.126259,1678669,On or near Coptic Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Mixed/Multiple ethnic groups - White and Asian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T08:52:00+00:00,False,False,,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-27T23:37:00+00:00,False,False,Black,Person search,,Offensive weapons,51.516166,-0.137324,1677012,On or near Nightclub,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-14T07:46:00+00:00,False,False,White,Person search,,Controlled drugs,51.511760,-0.131163,1678022,On or near Gerrard Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-08T01:21:00+00:00,False,False,Black,Person search,,Stolen goods,51.511502,-0.134157,1677466,On or near Archer Street,bu-arrest,Arrest
,A no further action disposal,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T01:28:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514211,-0.126984,1678632,On or near Monmouth Street,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-04T00:20:00+00:00,False,False,Asian,Person search,,Stolen goods,51.511339,-0.128427,1678405,On or near Cranbourn Street,bu-arrest,Arrest
25-34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-24T21:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513848,-0.129593,1678270,On or near Old Compton Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-18T22:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510272,-0.129192,1678129,On or near Nightclub,bu-community-resolution,Community resolution
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-10T22:41:00+00:00,False,False,Black,Person search,,Controlled drugs,51.513804,-0.130733,1678045,On or near Greek Street,bu-no-further-action,A no further action disposal
25-34,Arrest,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-11T17:51:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.512379,-0.129379,1678274,On or near Parking Area,bu-arrest,Arrest
over 34,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T19:11:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-03T02:35:00+00:00,False,False,Black,Person search,,Controlled drugs,51.508087,-0.124122,1678961,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-26T01:15:00+00:00,False,False,Black,Person search,,Stolen goods,51.515684,-0.135874,1677259,On or near Nightclub,bu-no-further-action,A no further action disposal
,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-27T16:58:00+00:00,False,False,White,Person search,,Controlled drugs,51.509064,-0.130120,1678150,On or near Parking Area,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Other ethnic group - Arab,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-17T21:55:00+00:00,False,False,Other,Person search,,Offensive weapons,51.510468,-0.130769,1678029,On or near Leicester Square,bu-no-further-action,A no further action disposal
,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T01:45:00+00:00,False,False,White,Person search,,Stolen goods,51.506736,-0.126800,1678642,On or near Craig'S Court,bu-no-further-action,A no further action disposal
10-17,A no further action disposal,True,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-12T00:49:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.507938,-0.128898,1678191,On or near Trafalgar Square,bu-no-further-action,A no further action disposal
25-34,Community resolution,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T14:25:00+00:00,False,False,Black,Person search,,Controlled drugs,51.502823,-0.119257,1679478,On or near Theme/Adventure Park,bu-community-resolution,Community resolution
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T21:00:00+00:00,False,False,Black,Person search,,Controlled drugs,51.510840,-0.128984,1678254,On or near Nightclub,bu-community-resolution,Community resolution
18-24,Community resolution,True,Black/African/Caribbean/Black British - African,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-13T00:56:00+00:00,False,False,Black,Person search,,Stolen goods,51.516166,-0.137324,1677012,On or near Nightclub,bu-community-resolution,Community resolution
25-34,A no further action disposal,True,Asian/Asian British - Indian,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-17T15:26:00+00:00,False,False,Other,Person search,,Controlled drugs,51.514867,-0.138790,1676714,On or near Further/Higher Educational Building,bu-no-further-action,A no further action disposal
25-34,A no further action disposal,True,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Other,Misuse of Drugs Act 1971 (section 23),False,2024-05-23T21:44:00+00:00,False,False,Black,Person search,,Controlled drugs,51.514872,-0.127793,1678441,On or near New Compton Street,bu-no-further-action,A no further action disposal
18-24,Community resolution,True,White - English/Welsh/Scottish/Northern Irish/British,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-04T01:20:00+00:00,False,False,White,Person search,,Controlled drugs,51.510468,-0.130769,1678029,On or near Leicester Square,bu-community-resolution,Community resolution
18-24,A no further action disposal,True,Other ethnic group - Not stated,Male,Police and Criminal Evidence Act 1984 (section 1),False,2024-05-23T00:49:00+00:00,False,False,Black,Person search,,Evidence of offences under the Act,51.512114,-0.134189,1677514,On or near Shopping Area,bu-no-further-action,A no further action disposal
over 34,A no further action disposal,True,White - English/Welsh/Scottish/Northern Irish/British,Female,Misuse of Drugs Act 1971 (section 23),False,2024-05-02T23:53:00+00:00,False,False,White,Person search,,Controlled drugs,51.515004,-0.125352,1678816,On or near B401,bu-no-further-action,A no further action disposal
18-24,Arrest,True,Other ethnic group - Not stated,Male,Misuse of Drugs Act 1971 (section 23),False,2024-05-11T02:55:00+00:00,False,False,Black,Person search,,Controlled drugs,51.512780,-0.134234,1677484,On or near Peter Street,bu-arrest,Arrest
